798abebf-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-18,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798abf2e-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-19,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ac1c0-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-20,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ac26e-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-21,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ac2e7-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-22,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ac58d-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-23,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ac607-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-24,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ac671-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-25,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ac90d-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-26,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
798ac970-6c7b-11f0-86f9-babc08437d02,trenitalia,TRENITALIA,47,830006421,1205,830006500,"1ST CLASS, 2ND CLASS, BUSINESS, EXECUTIVE, PREMIUM, STANDARD","Bus, Eurocity, Fast Regional, FRECCIAROSSA, FRECCIAROSSA 1000, Intecity Notte, InterCity, Intercity Notte, Lagune Line, Miramare Line, Regional, Regionale, TGV Duplex Lyria SNCF, Veloce VdA","BASE, Economy, ORDINARIA, SMART",2025-08-27,259200,0,1,1,2025-07-29 12:53:46,Ready to start,0,,2025-07-29 12:53:46,,8b85fc29-42af-4e9d-b49a-5836016237f0,cf1eda47-8795-4c7f-830c-d7305a8d11d3
